Osoba,God,NM_Spol,StepenObrazovanja,PrethodnoIskustvo,Naocale,Sluh,Ruka,Emocije,Lokacija,Guzva,Buka,Osvjetljeno,Brand,Video,Rezolucija,CTU,CRF,bitrate,QP,velicinaDatotekeMB,P1,P2,P3.1,P3.2,P3.3,P3.4,P3.5,P3.6,P3.7,P3_AVG,P4.1,P4.2,P4.3,P4.4,P4.5,P4.6,P4.7,P4_AVG,Dan,Mjesec,Godina,Tip_dana,Dio_dana
159,58,2,3,3,1,2,2,1,1,1,1,3,1,2,1,1,1,1203.57,23.43,3.0,4,5,4,5,3,4,5.0,4,4,4.142857142857141,5,5,5,5,5,5,4.0,4.85714285714286,14,12,2018,weekday,morning
159,58,2,3,3,1,2,2,1,1,1,1,3,1,2,1,1,2,455.67,34.2,1.2,5,5,5,5,5,5,5.0,5,5,5.0,5,5,5,5,5,5,5.0,5.0,14,12,2018,weekday,morning
159,58,2,3,3,1,2,2,1,1,1,1,3,1,2,1,1,3,170.49,44.47,0.4377,3,4,4,3,3,4,4.0,3,3,3.4285714285714306,5,5,4,4,4,4,4.0,4.28571428571429,14,12,2018,weekday,morning
159,58,2,3,3,1,2,2,1,1,1,1,3,1,2,1,2,1,1162.87,23.06,2.9,4,4,3,4,4,2,2.0,3,4,3.14285714285714,5,5,4,4,4,4,4.0,4.28571428571429,14,12,2018,weekday,morning
159,58,2,3,3,1,2,2,1,1,1,1,3,1,2,1,2,2,419.13,33.74,1.1,5,5,5,5,5,5,5.0,5,5,5.0,5,5,4,4,4,5,5.0,4.57142857142857,14,12,2018,weekday,morning
159,58,2,3,3,1,2,2,1,1,1,1,3,1,2,1,2,3,139.94,44.12,0.3612,3,3,2,3,3,2,2.0,3,3,2.57142857142857,5,5,4,4,4,5,4.0,4.42857142857143,14,12,2018,weekday,morning
159,58,2,3,3,1,2,2,1,1,1,1,3,1,2,1,3,1,1143.26,22.97,2.9,4,4,3,4,4,3,4.0,2,4,3.3333333333333304,5,5,4,4,4,5,4.0,4.42857142857143,14,12,2018,weekday,morning
159,58,2,3,3,1,2,2,1,1,1,1,3,1,2,1,3,2,408.31,33.48,1.0,5,5,5,5,5,5,5.0,5,5,5.0,5,5,4,4,4,5,5.0,4.57142857142857,14,12,2018,weekday,morning
159,58,2,3,3,1,2,2,1,1,1,1,3,1,2,1,3,3,132.22,43.79,0.3419,3,3,2,3,3,2,2.0,3,2,2.42857142857143,5,5,4,4,4,5,4.0,4.42857142857143,14,12,2018,weekday,morning
159,58,2,3,3,1,2,2,1,1,1,1,3,1,2,2,1,1,2245.54,22.8,5.6,4,4,4,4,4,3,3.0,4,4,3.71428571428571,5,5,4,4,4,5,4.0,4.42857142857143,14,12,2018,weekday,morning
160,24,2,2,4,2,2,2,1,2,1,1,4,1,2,1,1,1,1203.57,23.43,3.0,3,3,2,3,3,3,3.0,3,2,2.71428571428571,3,3,3,2,2,3,3.0,2.71428571428571,14,12,2018,weekday,evening
160,24,2,2,4,2,2,2,1,2,1,1,4,1,2,1,1,2,455.67,34.2,1.2,3,3,3,3,3,3,3.0,3,2,2.85714285714286,4,2,3,2,2,2,3.0,2.57142857142857,14,12,2018,weekday,evening
160,24,2,2,4,2,2,2,1,2,1,1,4,1,2,1,1,3,170.49,44.47,0.4377,3,2,3,3,2,2,2.0,3,2,2.42857142857143,4,4,4,4,4,4,4.0,4.0,14,12,2018,weekday,evening
160,24,2,2,4,2,2,2,1,2,1,1,4,1,2,1,2,1,1162.87,23.06,2.9,2,2,3,4,2,2,2.0,3,3,2.71428571428571,3,3,3,4,4,3,3.0,3.28571428571429,14,12,2018,weekday,evening
160,24,2,2,4,2,2,2,1,2,1,1,4,1,2,1,2,2,419.13,33.74,1.1,2,2,2,3,2,2,2.0,2,2,2.14285714285714,2,2,2,3,2,2,3.0,2.28571428571429,14,12,2018,weekday,evening
160,24,2,2,4,2,2,2,1,2,1,1,4,1,2,1,2,3,139.94,44.12,0.3612,3,3,2,3,3,2,2.0,3,3,2.57142857142857,4,4,4,4,4,4,4.0,4.0,14,12,2018,weekday,evening
160,24,2,2,4,2,2,2,1,2,1,1,4,1,2,1,3,1,1143.26,22.97,2.9,4,4,3,4,4,3,2.0,2,4,3.14285714285714,4,4,4,4,4,4,4.0,4.0,14,12,2018,weekday,evening
160,24,2,2,4,2,2,2,1,2,1,1,4,1,2,1,3,2,408.31,33.48,1.0,2,2,3,2,2,2,2.0,3,2,2.28571428571429,4,3,3,3,4,4,4.0,3.5714285714285694,14,12,2018,weekday,evening
160,24,2,2,4,2,2,2,1,2,1,1,4,1,2,1,3,3,132.22,43.79,0.3419,3,3,2,3,3,2,2.0,3,2,2.42857142857143,4,3,3,2,3,3,2.0,2.85714285714286,14,12,2018,weekday,evening
160,24,2,2,4,2,2,2,1,2,1,1,4,1,2,2,1,1,2245.54,22.8,5.6,4,4,3,3,4,3,3.0,4,4,3.4285714285714306,3,2,2,2,3,4,4.0,2.85714285714286,14,12,2018,weekday,evening
161,24,2,2,4,2,2,2,2,2,1,1,4,1,2,1,1,1,1203.57,23.43,3.0,4,5,4,3,4,4,4.0,5,5,4.142857142857141,4,4,5,5,5,5,5.0,4.71428571428571,14,12,2018,weekday,evening
161,24,2,2,4,2,2,2,2,2,1,1,4,1,2,1,1,2,455.67,34.2,1.2,4,4,5,3,4,5,5.0,4,3,4.142857142857141,4,5,5,5,4,5,5.0,4.71428571428571,14,12,2018,weekday,evening
161,24,2,2,4,2,2,2,2,2,1,1,4,1,2,1,1,3,170.49,44.47,0.4377,3,4,5,4,5,4,5.0,4,5,4.57142857142857,5,4,4,4,3,4,4.0,4.0,14,12,2018,weekday,evening
161,24,2,2,4,2,2,2,2,2,1,1,4,1,2,1,2,1,1162.87,23.06,2.9,4,4,5,5,4,5,3.0,5,5,4.57142857142857,5,5,4,4,4,5,4.0,4.42857142857143,14,12,2018,weekday,evening
161,24,2,2,4,2,2,2,2,2,1,1,4,1,2,1,2,2,419.13,33.74,1.1,5,4,4,4,5,3,3.0,5,5,4.142857142857141,5,5,5,5,4,5,5.0,4.85714285714286,14,12,2018,weekday,evening
161,24,2,2,4,2,2,2,2,2,1,1,4,1,2,1,2,3,139.94,44.12,0.3612,3,4,5,5,4,4,5.0,4,5,4.57142857142857,5,5,5,5,4,5,4.0,4.71428571428571,14,12,2018,weekday,evening
161,24,2,2,4,2,2,2,2,2,1,1,4,1,2,1,3,1,1143.26,22.97,2.9,4,4,3,5,5,5,3.0,3,5,4.142857142857141,4,4,3,4,5,4,4.0,4.0,14,12,2018,weekday,evening
161,24,2,2,4,2,2,2,2,2,1,1,4,1,2,1,3,2,408.31,33.48,1.0,4,4,5,4,3,3,3.0,4,5,3.85714285714286,4,4,4,5,4,4,4.0,4.142857142857141,14,12,2018,weekday,evening
161,24,2,2,4,2,2,2,2,2,1,1,4,1,2,1,3,3,132.22,43.79,0.3419,3,3,4,3,4,5,4.0,5,5,4.28571428571429,4,4,5,4,4,4,4.0,4.142857142857141,14,12,2018,weekday,evening
161,24,2,2,4,2,2,2,2,2,1,1,4,1,2,2,1,1,2245.54,22.8,5.6,5,4,3,5,5,4,3.0,5,3,4.0,4,3,5,5,5,4,5.0,4.42857142857143,14,12,2018,weekday,evening
162,23,2,2,4,2,2,2,2,3,2,1,4,1,2,1,1,1,1203.57,23.43,3.0,5,5,4,4,3,5,4.0,4,4,4.0,5,5,5,5,5,5,5.0,5.0,15,12,2018,weekend,afternoon
162,23,2,2,4,2,2,2,2,3,2,1,4,1,2,1,1,2,455.67,34.2,1.2,4,3,3,4,4,3,3.0,4,4,3.5714285714285694,5,5,5,5,5,5,5.0,5.0,15,12,2018,weekend,afternoon
162,23,2,2,4,2,2,2,2,3,2,1,4,1,2,1,1,3,170.49,44.47,0.4377,2,2,1,3,2,3,4.0,4,1,2.57142857142857,5,5,5,5,5,5,5.0,5.0,15,12,2018,weekend,afternoon
162,23,2,2,4,2,2,2,2,3,2,1,4,1,2,1,2,1,1162.87,23.06,2.9,3,3,3,3,2,3,4.0,4,3,3.14285714285714,5,5,5,5,5,5,5.0,5.0,15,12,2018,weekend,afternoon
162,23,2,2,4,2,2,2,2,3,2,1,4,1,2,1,2,2,419.13,33.74,1.1,5,4,3,4,3,3,5.0,4,4,3.71428571428571,5,5,5,5,5,5,5.0,5.0,15,12,2018,weekend,afternoon
162,23,2,2,4,2,2,2,2,3,2,1,4,1,2,1,2,3,139.94,44.12,0.3612,4,5,3,2,2,4,5.0,3,3,3.14285714285714,5,5,5,5,5,5,5.0,5.0,15,12,2018,weekend,afternoon
162,23,2,2,4,2,2,2,2,3,2,1,4,1,2,1,3,1,1143.26,22.97,2.9,5,5,4,5,4,2,5.0,5,4,4.142857142857141,5,5,5,5,5,5,5.0,5.0,15,12,2018,weekend,afternoon
162,23,2,2,4,2,2,2,2,3,2,1,4,1,2,1,3,2,408.31,33.48,1.0,3,4,4,2,1,4,5.0,2,4,3.14285714285714,5,5,5,5,5,5,5.0,5.0,15,12,2018,weekend,afternoon
162,23,2,2,4,2,2,2,2,3,2,1,4,1,2,1,3,3,132.22,43.79,0.3419,2,2,1,2,1,3,4.0,2,1,2.0,5,5,5,5,5,5,5.0,5.0,15,12,2018,weekend,afternoon
162,23,2,2,4,2,2,2,2,3,2,1,4,1,2,2,1,1,2245.54,22.8,5.6,3,2,4,3,3,3,4.0,4,4,3.5714285714285694,5,5,5,5,5,5,5.0,5.0,15,12,2018,weekend,afternoon
163,56,1,5,4,1,2,2,1,1,2,2,4,6,2,1,1,1,1203.57,23.43,3.0,3,3,3,4,5,3,3.0,2,4,3.4285714285714306,5,4,4,4,4,4,5.0,4.28571428571429,15,12,2018,weekend,evening
163,56,1,5,4,1,2,2,1,1,2,2,4,6,2,1,1,2,455.67,34.2,1.2,4,4,4,3,4,4,4.0,4,4,3.85714285714286,5,4,4,5,4,5,5.0,4.57142857142857,15,12,2018,weekend,evening
163,56,1,5,4,1,2,2,1,1,2,2,4,6,2,1,1,3,170.49,44.47,0.4377,3,3,2,2,3,4,2.0,3,2,2.57142857142857,5,5,3,3,3,3,5.0,3.85714285714286,15,12,2018,weekend,evening
163,56,1,5,4,1,2,2,1,1,2,2,4,6,2,1,2,1,1162.87,23.06,2.9,4,4,4,4,3,5,3.0,2,3,3.4285714285714306,5,4,4,3,4,4,5.0,4.142857142857141,15,12,2018,weekend,evening
163,56,1,5,4,1,2,2,1,1,2,2,4,6,2,1,2,2,419.13,33.74,1.1,4,4,4,4,5,4,4.0,4,5,4.28571428571429,5,5,5,5,5,5,5.0,5.0,15,12,2018,weekend,evening
163,56,1,5,4,1,2,2,1,1,2,2,4,6,2,1,2,3,139.94,44.12,0.3612,3,3,3,3,2,4,3.0,2,3,2.85714285714286,5,4,3,4,4,4,5.0,4.142857142857141,15,12,2018,weekend,evening
163,56,1,5,4,1,2,2,1,1,2,2,4,6,2,1,3,1,1143.26,22.97,2.9,4,4,3,3,3,4,2.0,2,2,2.71428571428571,5,5,2,2,3,3,5.0,3.5714285714285694,15,12,2018,weekend,evening
163,56,1,5,4,1,2,2,1,1,2,2,4,6,2,1,3,2,408.31,33.48,1.0,4,4,4,4,4,5,4.0,4,4,4.142857142857141,5,5,5,5,5,5,5.0,5.0,15,12,2018,weekend,evening
163,56,1,5,4,1,2,2,1,1,2,2,4,6,2,1,3,3,132.22,43.79,0.3419,3,3,3,4,3,5,3.0,4,4,3.71428571428571,5,3,4,3,4,4,5.0,4.0,15,12,2018,weekend,evening
163,56,1,5,4,1,2,2,1,1,2,2,4,6,2,2,1,1,2245.54,22.8,5.6,4,3,4,3,3,5,2.0,4,3,3.4285714285714306,5,4,4,4,4,3,5.0,4.142857142857141,15,12,2018,weekend,evening
164,21,1,2,4,2,2,2,1,3,5,4,3,6,2,1,1,1,1203.57,23.43,3.0,4,3,3,4,4,5,3.0,3,3,3.5714285714285694,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,evening
164,21,1,2,4,2,2,2,1,3,5,4,3,6,2,1,1,2,455.67,34.2,1.2,4,4,4,4,4,5,5.0,2,4,4.0,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,evening
164,21,1,2,4,2,2,2,1,3,5,4,3,6,2,1,1,3,170.49,44.47,0.4377,3,3,2,3,2,3,4.0,3,1,2.57142857142857,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,evening
164,21,1,2,4,2,2,2,1,3,5,4,3,6,2,1,2,1,1162.87,23.06,2.9,3,3,3,4,4,5,2.0,3,2,3.28571428571429,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,evening
164,21,1,2,4,2,2,2,1,3,5,4,3,6,2,1,2,2,419.13,33.74,1.1,5,5,5,3,4,5,5.0,5,5,4.57142857142857,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,evening
164,21,1,2,4,2,2,2,1,3,5,4,3,6,2,1,2,3,139.94,44.12,0.3612,3,3,3,3,2,4,4.0,3,1,2.85714285714286,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,evening
164,21,1,2,4,2,2,2,1,3,5,4,3,6,2,1,3,1,1143.26,22.97,2.9,4,3,4,4,5,5,2.0,4,2,3.71428571428571,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,evening
164,21,1,2,4,2,2,2,1,3,5,4,3,6,2,1,3,2,408.31,33.48,1.0,5,5,5,5,5,5,5.0,5,5,5.0,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,evening
164,21,1,2,4,2,2,2,1,3,5,4,3,6,2,1,3,3,132.22,43.79,0.3419,3,3,3,3,2,3,4.0,3,2,2.85714285714286,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,evening
164,21,1,2,4,2,2,2,1,3,5,4,3,6,2,2,1,1,2245.54,22.8,5.6,3,3,3,5,5,4,1.0,4,1,3.28571428571429,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,evening
165,20,2,2,4,2,2,2,1,1,1,2,4,6,2,1,1,1,1203.57,23.43,3.0,4,4,3,3,3,4,4.0,2,4,3.28571428571429,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,evening
165,20,2,2,4,2,2,2,1,1,1,2,4,6,2,1,1,2,455.67,34.2,1.2,4,5,3,3,4,5,5.0,3,4,3.85714285714286,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,evening
165,20,2,2,4,2,2,2,1,1,1,2,4,6,2,1,1,3,170.49,44.47,0.4377,3,2,2,3,3,4,3.0,3,1,2.71428571428571,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,evening
165,20,2,2,4,2,2,2,1,1,1,2,4,6,2,1,2,1,1162.87,23.06,2.9,4,4,3,2,2,4,2.0,3,3,2.71428571428571,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,evening
165,20,2,2,4,2,2,2,1,1,1,2,4,6,2,1,2,2,419.13,33.74,1.1,4,5,4,3,3,5,5.0,3,3,3.71428571428571,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,evening
165,20,2,2,4,2,2,2,1,1,1,2,4,6,2,1,2,3,139.94,44.12,0.3612,3,3,2,2,1,4,4.0,1,1,2.14285714285714,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,evening
165,20,2,2,4,2,2,2,1,1,1,2,4,6,2,1,3,1,1143.26,22.97,2.9,3,2,3,3,3,4,2.0,2,2,2.71428571428571,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,evening
165,20,2,2,4,2,2,2,1,1,1,2,4,6,2,1,3,2,408.31,33.48,1.0,5,5,5,5,5,5,5.0,4,5,4.85714285714286,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,evening
165,20,2,2,4,2,2,2,1,1,1,2,4,6,2,1,3,3,132.22,43.79,0.3419,2,2,2,3,3,4,3.0,1,1,2.42857142857143,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,evening
165,20,2,2,4,2,2,2,1,1,1,2,4,6,2,2,1,1,2245.54,22.8,5.6,2,3,2,4,4,4,2.0,2,2,2.85714285714286,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,evening
166,24,2,3,4,2,2,2,2,1,1,1,4,6,2,1,1,1,1203.57,23.43,3.0,4,4,4,4,4,5,4.0,3,4,4.0,5,5,5,5,5,5,5.0,5.0,10,12,2018,weekday,evening
166,24,2,3,4,2,2,2,2,1,1,1,4,6,2,1,1,2,455.67,34.2,1.2,5,5,5,4,5,5,5.0,5,5,4.85714285714286,5,5,5,5,5,5,5.0,5.0,10,12,2018,weekday,evening
166,24,2,3,4,2,2,2,2,1,1,1,4,6,2,1,1,3,170.49,44.47,0.4377,3,3,2,3,3,3,2.0,3,3,2.71428571428571,5,5,5,5,5,5,5.0,5.0,10,12,2018,weekday,evening
166,24,2,3,4,2,2,2,2,1,1,1,4,6,2,1,2,1,1162.87,23.06,2.9,4,4,3,4,4,4,2.0,3,2,3.14285714285714,5,5,5,5,5,5,5.0,5.0,10,12,2018,weekday,evening
166,24,2,3,4,2,2,2,2,1,1,1,4,6,2,1,2,2,419.13,33.74,1.1,5,5,5,5,4,5,5.0,4,4,4.57142857142857,5,5,5,5,5,5,5.0,5.0,10,12,2018,weekday,evening
166,24,2,3,4,2,2,2,2,1,1,1,4,6,2,1,2,3,139.94,44.12,0.3612,4,4,4,4,3,5,3.0,4,3,3.71428571428571,5,5,5,5,5,5,5.0,5.0,10,12,2018,weekday,evening
166,24,2,3,4,2,2,2,2,1,1,1,4,6,2,1,3,1,1143.26,22.97,2.9,5,5,4,4,4,5,3.0,4,3,3.85714285714286,5,5,5,5,5,5,5.0,5.0,10,12,2018,weekday,evening
166,24,2,3,4,2,2,2,2,1,1,1,4,6,2,1,3,2,408.31,33.48,1.0,5,5,5,5,5,5,5.0,5,5,5.0,5,5,5,5,5,5,5.0,5.0,10,12,2018,weekday,evening
166,24,2,3,4,2,2,2,2,1,1,1,4,6,2,1,3,3,132.22,43.79,0.3419,3,3,3,4,3,5,2.0,3,3,3.28571428571429,5,5,5,5,5,5,5.0,5.0,10,12,2018,weekday,evening
166,24,2,3,4,2,2,2,2,1,1,1,4,6,2,2,1,1,2245.54,22.8,5.6,4,3,3,3,3,5,2.0,3,3,3.14285714285714,5,5,5,5,5,5,5.0,5.0,10,12,2018,weekday,evening
167,23,2,3,4,2,2,2,1,2,2,2,4,6,2,1,1,1,1203.57,23.43,3.0,5,5,4,5,5,5,5.0,4,5,4.71428571428571,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,morning
167,23,2,3,4,2,2,2,1,2,2,2,4,6,2,1,1,2,455.67,34.2,1.2,5,5,5,5,5,5,5.0,5,5,5.0,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,morning
167,23,2,3,4,2,2,2,1,2,2,2,4,6,2,1,1,3,170.49,44.47,0.4377,3,3,2,3,3,3,3.0,3,3,2.85714285714286,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,morning
167,23,2,3,4,2,2,2,1,2,2,2,4,6,2,1,2,1,1162.87,23.06,2.9,4,4,4,4,5,5,4.0,5,4,4.42857142857143,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,morning
167,23,2,3,4,2,2,2,1,2,2,2,4,6,2,1,2,2,419.13,33.74,1.1,5,5,5,5,5,5,5.0,5,5,5.0,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,morning
167,23,2,3,4,2,2,2,1,2,2,2,4,6,2,1,2,3,139.94,44.12,0.3612,3,3,3,3,4,4,3.0,4,2,3.28571428571429,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,morning
167,23,2,3,4,2,2,2,1,2,2,2,4,6,2,1,3,1,1143.26,22.97,2.9,4,5,4,5,5,5,4.0,5,4,4.57142857142857,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,morning
167,23,2,3,4,2,2,2,1,2,2,2,4,6,2,1,3,2,408.31,33.48,1.0,5,5,5,5,5,5,5.0,5,5,5.0,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,morning
167,23,2,3,4,2,2,2,1,2,2,2,4,6,2,1,3,3,132.22,43.79,0.3419,3,4,3,3,3,4,4.0,4,4,3.5714285714285694,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,morning
167,23,2,3,4,2,2,2,1,2,2,2,4,6,2,2,1,1,2245.54,22.8,5.6,3,3,3,4,4,4,3.0,4,4,3.71428571428571,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,morning
168,25,2,3,4,1,2,2,1,2,1,1,3,6,2,1,1,1,1203.57,23.43,3.0,4,4,4,4,4,3,4.0,4,5,4.0,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,morning
168,25,2,3,4,1,2,2,1,2,1,1,3,6,2,1,1,2,455.67,34.2,1.2,4,4,3,4,2,3,2.0,3,3,2.85714285714286,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,morning
168,25,2,3,4,1,2,2,1,2,1,1,3,6,2,1,1,3,170.49,44.47,0.4377,2,2,2,2,3,3,3.0,2,2,2.42857142857143,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,morning
168,25,2,3,4,1,2,2,1,2,1,1,3,6,2,1,2,1,1162.87,23.06,2.9,3,4,4,4,4,4,4.0,3,4,3.85714285714286,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,morning
168,25,2,3,4,1,2,2,1,2,1,1,3,6,2,1,2,2,419.13,33.74,1.1,4,4,4,4,4,4,4.0,4,3,3.85714285714286,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,morning
168,25,2,3,4,1,2,2,1,2,1,1,3,6,2,1,2,3,139.94,44.12,0.3612,3,2,2,2,3,3,2.0,2,2,2.28571428571429,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,morning
168,25,2,3,4,1,2,2,1,2,1,1,3,6,2,1,3,1,1143.26,22.97,2.9,4,4,4,4,4,4,4.0,4,4,4.0,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,morning
168,25,2,3,4,1,2,2,1,2,1,1,3,6,2,1,3,2,408.31,33.48,1.0,3,4,2,2,3,4,4.0,4,4,3.28571428571429,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,morning
168,25,2,3,4,1,2,2,1,2,1,1,3,6,2,1,3,3,132.22,43.79,0.3419,3,2,4,2,2,4,2.0,2,2,2.57142857142857,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,morning
168,25,2,3,4,1,2,2,1,2,1,1,3,6,2,2,1,1,2245.54,22.8,5.6,3,3,4,4,2,4,4.0,2,2,3.14285714285714,5,5,5,5,5,5,5.0,5.0,11,12,2018,weekday,morning
169,24,2,3,4,2,2,2,1,2,1,1,4,6,2,1,1,1,1203.57,23.43,3.0,4,4,4,5,4,4,5.0,4,4,4.28571428571429,5,5,5,5,5,5,5.0,5.0,12,12,2018,weekday,morning
169,24,2,3,4,2,2,2,1,2,1,1,4,6,2,1,1,2,455.67,34.2,1.2,5,5,5,5,4,5,4.0,5,4,4.57142857142857,5,5,5,5,5,5,5.0,5.0,12,12,2018,weekday,morning
169,24,2,3,4,2,2,2,1,2,1,1,4,6,2,1,1,3,170.49,44.47,0.4377,3,3,2,4,3,3,4.0,4,2,3.14285714285714,5,5,5,5,5,5,5.0,5.0,12,12,2018,weekday,morning
169,24,2,3,4,2,2,2,1,2,1,1,4,6,2,1,2,1,1162.87,23.06,2.9,4,4,4,3,4,3,4.0,5,3,3.71428571428571,5,5,5,5,5,5,5.0,5.0,12,12,2018,weekday,morning
169,24,2,3,4,2,2,2,1,2,1,1,4,6,2,1,2,2,419.13,33.74,1.1,4,4,4,5,4,4,4.0,5,4,4.28571428571429,5,5,5,5,5,5,5.0,5.0,12,12,2018,weekday,morning
169,24,2,3,4,2,2,2,1,2,1,1,4,6,2,1,2,3,139.94,44.12,0.3612,3,4,3,3,3,3,4.0,4,2,3.14285714285714,5,5,5,5,5,5,5.0,5.0,12,12,2018,weekday,morning
169,24,2,3,4,2,2,2,1,2,1,1,4,6,2,1,3,1,1143.26,22.97,2.9,4,4,3,4,4,3,3.0,4,3,3.4285714285714306,5,5,5,5,5,5,5.0,5.0,12,12,2018,weekday,morning
169,24,2,3,4,2,2,2,1,2,1,1,4,6,2,1,3,2,408.31,33.48,1.0,4,4,4,5,4,4,4.0,3,3,3.85714285714286,5,5,5,5,5,5,5.0,5.0,12,12,2018,weekday,morning
169,24,2,3,4,2,2,2,1,2,1,1,4,6,2,1,3,3,132.22,43.79,0.3419,3,3,4,3,3,3,2.0,4,2,3.0,5,5,5,5,5,5,5.0,5.0,12,12,2018,weekday,morning
169,24,2,3,4,2,2,2,1,2,1,1,4,6,2,2,1,1,2245.54,22.8,5.6,3,3,3,5,5,3,4.0,5,4,4.142857142857141,5,5,5,5,5,5,5.0,5.0,12,12,2018,weekday,morning
170,24,2,3,4,2,2,2,1,2,3,3,4,6,2,1,1,1,1203.57,23.43,3.0,4,4,4,4,3,5,5.0,4,4,4.142857142857141,5,5,5,5,5,4,5.0,4.85714285714286,12,12,2018,weekday,morning
170,24,2,3,4,2,2,2,1,2,3,3,4,6,2,1,1,2,455.67,34.2,1.2,4,4,4,4,3,4,4.0,3,3,3.5714285714285694,5,5,5,5,5,4,5.0,4.85714285714286,12,12,2018,weekday,morning
170,24,2,3,4,2,2,2,1,2,3,3,4,6,2,1,1,3,170.49,44.47,0.4377,4,3,3,3,3,4,4.0,2,2,3.0,5,5,5,5,5,4,5.0,4.85714285714286,12,12,2018,weekday,morning
170,24,2,3,4,2,2,2,1,2,3,3,4,6,2,1,2,1,1162.87,23.06,2.9,4,4,3,3,3,4,4.0,3,3,3.28571428571429,5,5,5,5,5,4,5.0,4.85714285714286,12,12,2018,weekday,morning
170,24,2,3,4,2,2,2,1,2,3,3,4,6,2,1,2,2,419.13,33.74,1.1,4,4,4,4,3,4,4.0,3,3,3.5714285714285694,5,5,5,5,5,4,5.0,4.85714285714286,12,12,2018,weekday,morning
170,24,2,3,4,2,2,2,1,2,3,3,4,6,2,1,2,3,139.94,44.12,0.3612,3,3,3,3,4,4,4.0,3,3,3.4285714285714306,5,5,5,5,5,4,5.0,4.85714285714286,12,12,2018,weekday,morning
170,24,2,3,4,2,2,2,1,2,3,3,4,6,2,1,3,1,1143.26,22.97,2.9,5,4,4,4,4,5,5.0,4,4,4.28571428571429,5,5,5,5,5,4,5.0,4.85714285714286,12,12,2018,weekday,morning
170,24,2,3,4,2,2,2,1,2,3,3,4,6,2,1,3,2,408.31,33.48,1.0,5,5,4,4,4,5,5.0,4,4,4.28571428571429,5,5,5,5,5,4,5.0,4.85714285714286,12,12,2018,weekday,morning
170,24,2,3,4,2,2,2,1,2,3,3,4,6,2,1,3,3,132.22,43.79,0.3419,4,3,3,3,3,5,5.0,3,2,3.4285714285714306,5,5,5,5,5,4,5.0,4.85714285714286,12,12,2018,weekday,morning
170,24,2,3,4,2,2,2,1,2,3,3,4,6,2,2,1,1,2245.54,22.8,5.6,4,4,4,3,3,5,5.0,3,3,3.71428571428571,5,5,5,5,5,4,5.0,4.85714285714286,12,12,2018,weekday,morning
171,24,2,3,4,1,2,2,2,2,3,3,4,6,2,1,1,1,1203.57,23.43,3.0,4,4,5,4,5,5,5.0,5,5,4.85714285714286,5,5,5,5,5,5,5.0,5.0,13,12,2018,weekday,afternoon
171,24,2,3,4,1,2,2,2,2,3,3,4,6,2,1,1,2,455.67,34.2,1.2,4,5,4,5,4,5,5.0,4,4,4.42857142857143,5,5,5,5,5,5,5.0,5.0,13,12,2018,weekday,afternoon
171,24,2,3,4,1,2,2,2,2,3,3,4,6,2,1,1,3,170.49,44.47,0.4377,5,4,3,3,4,3,3.0,3,2,3.0,5,5,5,5,5,5,5.0,5.0,13,12,2018,weekday,afternoon
